index,osmid,y,x,street_count,highway,ref,geometry,avg_minutes,15_minutes
3143,483339351,51.2454936,6.7638435,3,,,POINT (6.7638435 51.2454936),,False
11579,3578144413,51.2224965,6.7873036,3,,,POINT (6.7873036 51.2224965),,False
4980,1345115211,51.2030435,6.8166918,1,,,POINT (6.8166918 51.2030435),,False
13868,5574748860,51.2443345,6.7831475,1,,,POINT (6.7831475 51.2443345),,False
11256,3454587718,51.2451082,6.7962193,1,,,POINT (6.7962193 51.2451082),,False
15970,8209603010,51.2280386,6.800393,4,crossing,,POINT (6.800393 51.2280386),,False
12388,4233983709,51.2136114,6.7752998,1,,,POINT (6.7752998 51.2136114),,False
4625,1145253116,51.223346,6.8043135,3,,,POINT (6.8043135 51.223346),,False
15115,7680587447,51.2138922,6.7637924,3,,,POINT (6.7637924 51.2138922),,False
2901,412318894,51.2512919,6.776443,3,,,POINT (6.776443 51.2512919),,False
4526,992834071,51.2195711,6.7739359,3,,,POINT (6.7739359 51.2195711),,False
12663,4383448654,51.2491764,6.7866688,3,,,POINT (6.7866688 51.2491764),,False
9096,2395983962,51.2466278,6.7744986,3,,,POINT (6.7744986 51.2466278),,False
10048,3194627560,51.2017847,6.8020072,3,,,POINT (6.8020072 51.2017847),,False
2034,280695959,51.2165261,6.7616424,4,,,POINT (6.7616424 51.2165261),,False
651,241796415,51.217245,6.8049674,3,,,POINT (6.8049674 51.217245),,False
8587,2274064449,51.1997231,6.8082699,3,,,POINT (6.8082699 51.1997231),,False
8170,2056210682,51.2025664,6.7629018,1,,,POINT (6.7629018 51.2025664),,False
12911,4665384346,51.2067951,6.7648067,3,,,POINT (6.7648067 51.2067951),,False
9015,2388565620,51.2197502,6.7935845,1,,,POINT (6.7935845 51.2197502),,False
6948,1599132664,51.2452098,6.7945304,3,,,POINT (6.7945304 51.2452098),,False
13100,5071066424,51.1995671,6.7787608,3,,,POINT (6.7787608 51.1995671),,False
5329,1391170832,51.2074436,6.8188802,3,,,POINT (6.8188802 51.2074436),,False
15972,8209705627,51.2275561,6.8011632,3,,,POINT (6.8011632 51.2275561),,False
5205,1373609366,51.2084412,6.8144371,1,,,POINT (6.8144371 51.2084412),,False
6215,1562376591,51.2307132,6.7623689,3,,,POINT (6.7623689 51.2307132),,False
554,241429117,51.2171057,6.7856639,4,,,POINT (6.7856639 51.2171057),,False
5364,1474253425,51.2506441,6.769854,3,,,POINT (6.769854 51.2506441),,False
15911,8080241734,51.2193641,6.8031063,4,,,POINT (6.8031063 51.2193641),,False
536,240270717,51.2261514,6.7873289,1,,,POINT (6.7873289 51.2261514),,False
10253,3217878501,51.2038632,6.8087221,3,,,POINT (6.8087221 51.2038632),,False
8597,2274064483,51.2000779,6.8083259,3,,,POINT (6.8083259 51.2000779),,False
624,241783414,51.2236677,6.7964237,5,traffic_signals,,POINT (6.7964237 51.2236677),,False
7696,1832400675,51.2168521,6.7653676,3,,,POINT (6.7653676 51.2168521),,False
11291,3463948289,51.2275668,6.8183843,3,,,POINT (6.8183843 51.2275668),,False
5070,1345674058,51.2034777,6.8161668,1,,,POINT (6.8161668 51.2034777),,False
10434,3241323161,51.201034,6.8001226,3,,,POINT (6.8001226 51.201034),,False
12751,4518765312,51.2462783,6.7915603,3,,,POINT (6.7915603 51.2462783),,False
2499,322717724,51.220745,6.8125802,3,,,POINT (6.8125802 51.220745),,False
9773,3082207649,51.2088142,6.8081636,3,,,POINT (6.8081636 51.2088142),,False
1713,268142801,51.2038316,6.8088263,3,,,POINT (6.8088263 51.2038316),,False
8767,2320952072,51.2124123,6.7531819,3,,,POINT (6.7531819 51.2124123),,False
4098,716745981,51.2325044,6.7978318,3,,,POINT (6.7978318 51.2325044),,False
8641,2292862967,51.2004828,6.8079945,3,,,POINT (6.8079945 51.2004828),,False
9229,2435901187,51.2124198,6.7775154,3,,,POINT (6.7775154 51.2124198),,False
12929,4691541071,51.2432869,6.805742,1,,,POINT (6.805742 51.2432869),,False
2573,332782080,51.2188921,6.7752596,3,,,POINT (6.7752596 51.2188921),,False
6759,1588258046,51.203734,6.7841828,4,,,POINT (6.7841828 51.203734),,False
8763,2320951995,51.2122984,6.7529771,1,,,POINT (6.7529771 51.2122984),,False
6286,1565639676,51.1996088,6.786337,3,,,POINT (6.786337 51.1996088),,False
10931,3392953124,51.2250839,6.7765607,4,crossing,,POINT (6.7765607 51.2250839),,False
5935,1556158736,51.2054538,6.8106466,3,,,POINT (6.8106466 51.2054538),,False
5995,1558297644,51.2296232,6.7424056,3,,,POINT (6.7424056 51.2296232),,False
15767,7896812349,51.20313,6.7924321,3,,,POINT (6.7924321 51.20313),,False
6338,1569014809,51.2073081,6.7574907,4,crossing,,POINT (6.7574907 51.2073081),,False
10286,3228842236,51.1994203,6.8045084,3,,,POINT (6.8045084 51.1994203),,False
3603,574335878,51.2149587,6.8000398,3,,,POINT (6.8000398 51.2149587),,False
7434,1653120544,51.2482866,6.7403,4,,,POINT (6.7403 51.2482866),,False
3420,567489352,51.2151239,6.7944127,1,,,POINT (6.7944127 51.2151239),,False
5590,1523569102,51.2415879,6.7516347,3,,,POINT (6.7516347 51.2415879),,False
15082,7660495058,51.2514403,6.8022108,3,,,POINT (6.8022108 51.2514403),,False
11840,3779900623,51.2039131,6.8166254,3,,,POINT (6.8166254 51.2039131),,False
12705,4427409627,51.2142577,6.8154516,3,,,POINT (6.8154516 51.2142577),,False
4846,1254415785,51.2292139,6.7936214,3,,,POINT (6.7936214 51.2292139),,False
14326,6449692017,51.2506966,6.7630519,1,,,POINT (6.7630519 51.2506966),,False
1552,265758445,51.2154431,6.7983697,3,,,POINT (6.7983697 51.2154431),,False
483,193236498,51.2426389,6.7714288,3,,,POINT (6.7714288 51.2426389),,False
3480,570288510,51.2159031,6.7945719,1,,,POINT (6.7945719 51.2159031),,False
6491,1580678812,51.2316988,6.7812086,1,,,POINT (6.7812086 51.2316988),,False
14315,6434415654,51.2504801,6.7446056,3,,,POINT (6.7446056 51.2504801),,False
9597,2922774164,51.2043458,6.7758758,3,,,POINT (6.7758758 51.2043458),,False
15411,7728405064,51.2196449,6.7961048,3,,,POINT (6.7961048 51.2196449),,False
1256,253964827,51.2092176,6.7739981,4,,,POINT (6.7739981 51.2092176),,False
10143,3208669385,51.22617,6.7767051,1,,,POINT (6.7767051 51.22617),,False
3609,574336169,51.2161572,6.8001456,3,,,POINT (6.8001456 51.2161572),,False
5986,1557973859,51.2393308,6.7564734,1,,,POINT (6.7564734 51.2393308),,False
4367,938555142,51.2041292,6.7998031,4,,,POINT (6.7998031 51.2041292),,False
12718,4498972266,51.2115765,6.7409434,1,,,POINT (6.7409434 51.2115765),,False
13842,5566958970,51.2320436,6.7503331,1,,,POINT (6.7503331 51.2320436),,False
11596,3578761118,51.2386566,6.779428,3,,,POINT (6.779428 51.2386566),,False
1604,267762378,51.2079622,6.799519,3,,,POINT (6.799519 51.2079622),,False
15206,7687757879,51.2353802,6.7775734,3,,,POINT (6.7775734 51.2353802),,False
15218,7703440494,51.2332275,6.7382234,3,,,POINT (6.7382234 51.2332275),,False
5587,1523568609,51.2385422,6.7387929,3,,,POINT (6.7387929 51.2385422),,False
2121,283412284,51.2024845,6.8047291,1,,,POINT (6.8047291 51.2024845),,False
12443,4242852830,51.2282336,6.7908717,3,,,POINT (6.7908717 51.2282336),,False
8731,2303639649,51.2403417,6.7855184,3,,,POINT (6.7855184 51.2403417),,False
2740,364350967,51.2083018,6.7973797,3,,,POINT (6.7973797 51.2083018),,False
13656,5449000823,51.2341384,6.8180856,3,,,POINT (6.8180856 51.2341384),,False
2242,300032439,51.2377915,6.7407872,3,,,POINT (6.7407872 51.2377915),,False
9884,3154179133,51.2201351,6.818279,3,,,POINT (6.818279 51.2201351),,False
633,241783468,51.2168999,6.8096286,3,,,POINT (6.8096286 51.2168999),,False
14485,6967463368,51.2139718,6.7457692,3,,,POINT (6.7457692 51.2139718),,False
458,193091371,51.200814,6.7565426,3,,,POINT (6.7565426 51.200814),,False
12067,3950504479,51.2483095,6.8168846,3,,,POINT (6.8168846 51.2483095),,False
5700,1534796892,51.2393166,6.7435239,1,,,POINT (6.7435239 51.2393166),,False
12920,4691541010,51.2401477,6.8022297,3,,,POINT (6.8022297 51.2401477),,False
5413,1508355678,51.245844,6.7798743,3,,,POINT (6.7798743 51.245844),,False
13581,5391264735,51.243853,6.7852023,1,,,POINT (6.7852023 51.243853),,False
11908,3786707108,51.2253157,6.8103351,3,,,POINT (6.8103351 51.2253157),,False
16305,8839776764,51.2145173,6.7702136,3,,,POINT (6.7702136 51.2145173),,False
15089,7668930017,51.2131161,6.8061486,4,crossing,,POINT (6.8061486 51.2131161),,False
3511,570289503,51.2159102,6.7966976,3,,,POINT (6.7966976 51.2159102),,False
5836,1551494781,51.2316512,6.7598161,3,,,POINT (6.7598161 51.2316512),,False
4260,938507888,51.2032194,6.8021274,3,,,POINT (6.8021274 51.2032194),,False
152,29362917,51.2409919,6.7339049,3,,,POINT (6.7339049 51.2409919),,False
6894,1597931031,51.239744,6.7626537,4,,,POINT (6.7626537 51.239744),,False
7160,1606984950,51.2495094,6.785831,3,,,POINT (6.785831 51.2495094),,False
1732,268832002,51.2011017,6.8172466,3,,,POINT (6.8172466 51.2011017),,False
3259,492645872,51.2187804,6.7904515,1,,,POINT (6.7904515 51.2187804),,False
5606,1524380411,51.2403954,6.753057,1,,,POINT (6.753057 51.2403954),,False
8141,2043455348,51.2272806,6.8147509,3,,,POINT (6.8147509 51.2272806),,False
14731,7118019588,51.215567,6.801087,1,,,POINT (6.801087 51.215567),,False
13054,4904879094,51.2519725,6.7828131,1,,,POINT (6.7828131 51.2519725),,False
723,249865379,51.2252659,6.8115324,4,,,POINT (6.8115324 51.2252659),,False
4591,1111456174,51.2171572,6.798598,4,,,POINT (6.798598 51.2171572),,False
9942,3172045309,51.2237405,6.7957178,1,,,POINT (6.7957178 51.2237405),,False
2572,332782009,51.2178639,6.7729571,3,,,POINT (6.7729571 51.2178639),,False
6510,1581566154,51.2430884,6.7907532,4,,,POINT (6.7907532 51.2430884),,False
15150,7683910831,51.2130502,6.7482749,3,crossing,,POINT (6.7482749 51.2130502),,False
10952,3394379510,51.2254357,6.779176,3,,,POINT (6.779176 51.2254357),,False
14490,6984426374,51.1989053,6.7849982,3,,,POINT (6.7849982 51.1989053),,False
8164,2055992676,51.2028983,6.7646776,3,,,POINT (6.7646776 51.2028983),,False
8772,2321669783,51.2125628,6.750788,4,crossing,,POINT (6.750788 51.2125628),,False
1733,268834904,51.2032669,6.8177702,3,,,POINT (6.8177702 51.2032669),,False
5563,1520828154,51.1989846,6.7664008,3,,,POINT (6.7664008 51.1989846),,False
11972,3796195940,51.2432293,6.7922698,3,crossing,,POINT (6.7922698 51.2432293),,False
7052,1601091130,51.2430583,6.8021748,1,,,POINT (6.8021748 51.2430583),,False
6276,1565454156,51.1995628,6.7808339,1,,,POINT (6.7808339 51.1995628),,False
10653,3271248546,51.2072115,6.7595825,3,,,POINT (6.7595825 51.2072115),,False
4879,1269126291,51.2168917,6.7652805,1,,,POINT (6.7652805 51.2168917),,False
11306,3473945255,51.2017469,6.7721407,3,,,POINT (6.7721407 51.2017469),,False
3345,534763329,51.246117,6.7332533,3,,,POINT (6.7332533 51.246117),,False
12354,4211498714,51.2061816,6.7910775,1,,,POINT (6.7910775 51.2061816),,False
887,253281115,51.2294622,6.7469827,3,,,POINT (6.7469827 51.2294622),,False
7179,1608208681,51.2302967,6.7835988,3,,,POINT (6.7835988 51.2302967),,False
11068,3414789846,51.2173728,6.8072871,3,,,POINT (6.8072871 51.2173728),,False
15801,7898746699,51.2032499,6.7880827,3,,,POINT (6.7880827 51.2032499),,False
8812,2329226343,51.2496419,6.7644288,3,,,POINT (6.7644288 51.2496419),,False
9298,2478382963,51.2132368,6.7526532,3,,,POINT (6.7526532 51.2132368),,False
7263,1620250760,51.2157013,6.7825183,4,crossing,,POINT (6.7825183 51.2157013),,False
13833,5556225652,51.2447431,6.8187308,4,,,POINT (6.8187308 51.2447431),,False
6850,1591395442,51.219181,6.7882285,3,,,POINT (6.7882285 51.219181),,False
4310,938550148,51.203206,6.7952131,3,,,POINT (6.7952131 51.203206),,False
12275,4185115765,51.2487107,6.7927076,4,,,POINT (6.7927076 51.2487107),,False
13926,5659088069,51.2342847,6.8178405,3,,,POINT (6.8178405 51.2342847),,False
1400,257531500,51.2012581,6.8082842,3,,,POINT (6.8082842 51.2012581),,False
8253,2078245395,51.2474856,6.7687314,4,,,POINT (6.7687314 51.2474856),,False
11963,3796195808,51.2385856,6.8020956,3,,,POINT (6.8020956 51.2385856),,False
11558,3578144347,51.219973,6.7790177,3,,,POINT (6.7790177 51.219973),,False
15930,8097422311,51.2222558,6.7878129,3,,,POINT (6.7878129 51.2222558),,False
4937,1303899617,51.2363275,6.7966441,4,crossing,,POINT (6.7966441 51.2363275),,False
12484,4285871932,51.2173261,6.7939728,4,,,POINT (6.7939728 51.2173261),,False
10713,3288816714,51.2145376,6.7871699,4,crossing,,POINT (6.7871699 51.2145376),,False
8118,2043188065,51.2507313,6.8122116,3,,,POINT (6.8122116 51.2507313),,False
7761,1859344149,51.221687,6.8061007,3,,,POINT (6.8061007 51.221687),,False
616,241783379,51.2339228,6.8172371,4,,,POINT (6.8172371 51.2339228),,False
3265,495315240,51.2301493,6.7898597,3,,,POINT (6.7898597 51.2301493),,False
8216,2056388747,51.2209125,6.7989268,3,crossing,,POINT (6.7989268 51.2209125),,False
15124,7680587485,51.2115642,6.7629486,3,crossing,,POINT (6.7629486 51.2115642),,False
10841,3383212357,51.200333,6.750595,3,,,POINT (6.750595 51.200333),,False
12756,4518765326,51.2475645,6.7933457,3,,,POINT (6.7933457 51.2475645),,False
4648,1174562731,51.2121514,6.7826059,3,,,POINT (6.7826059 51.2121514),,False
10269,3228841735,51.1988885,6.8043315,1,,,POINT (6.8043315 51.1988885),,False
14115,5978786723,51.2355781,6.8020651,3,,,POINT (6.8020651 51.2355781),,False
5888,1556048059,51.1997913,6.8136619,3,,,POINT (6.8136619 51.1997913),,False
8685,2293779846,51.2025773,6.8076719,3,,,POINT (6.8076719 51.2025773),,False
16153,8582372430,51.219601,6.7945525,1,,,POINT (6.7945525 51.219601),,False
8227,2056432009,51.2038896,6.7842041,3,crossing,,POINT (6.7842041 51.2038896),,False
6233,1562722136,51.2177931,6.8079427,3,,,POINT (6.8079427 51.2177931),,False
854,253237005,51.2363888,6.8009408,4,,,POINT (6.8009408 51.2363888),,False
6081,1559918768,51.2368512,6.7419826,3,,,POINT (6.7419826 51.2368512),,False
12928,4691541054,51.2407708,6.8083935,3,,,POINT (6.8083935 51.2407708),,False
10996,3409730718,51.2502671,6.7897392,1,,,POINT (6.7897392 51.2502671),,False
13820,5554786565,51.2023775,6.8038528,3,,,POINT (6.8038528 51.2023775),,False
1808,273120333,51.2380076,6.7742361,4,,,POINT (6.7742361 51.2380076),,False
7532,1737256757,51.1984825,6.8117007,3,crossing,,POINT (6.8117007 51.1984825),,False
12469,4285871469,51.21667,6.7895572,3,,,POINT (6.7895572 51.21667),,False
12364,4211498786,51.2077657,6.7920147,3,,,POINT (6.7920147 51.2077657),,False
13359,5248514066,51.2060415,6.7957252,1,,,POINT (6.7957252 51.2060415),,False
4385,938617683,51.1987009,6.7985065,3,,,POINT (6.7985065 51.1987009),,False
7544,1737256843,51.20331,6.8105118,3,crossing,,POINT (6.8105118 51.20331),,False
7088,1601475371,51.2444856,6.7991792,1,,,POINT (6.7991792 51.2444856),,False
11557,3578144343,51.2198974,6.7790154,3,,,POINT (6.7790154 51.2198974),,False
2142,285906194,51.2049307,6.7837373,4,,,POINT (6.7837373 51.2049307),,False
472,193222272,51.2076975,6.8087894,3,,,POINT (6.8087894 51.2076975),,False
10079,3199682782,51.2148732,6.8029269,3,,,POINT (6.8029269 51.2148732),,False
5443,1508691761,51.2316429,6.7525816,1,,,POINT (6.7525816 51.2316429),,False
1454,257845008,51.2284408,6.7916127,4,,,POINT (6.7916127 51.2284408),,False
2904,412318898,51.2517563,6.7781704,3,,,POINT (6.7781704 51.2517563),,False
13358,5248514065,51.2073148,6.7936935,3,,,POINT (6.7936935 51.2073148),,False
12415,4241497584,51.2185623,6.7754953,3,,,POINT (6.7754953 51.2185623),,False
6213,1562371822,51.2328273,6.7625708,4,crossing,,POINT (6.7625708 51.2328273),,False
5603,1524380404,51.2403221,6.7510312,3,,,POINT (6.7510312 51.2403221),,False
2773,367966631,51.2381382,6.7338886,3,,,POINT (6.7338886 51.2381382),,False
7920,1992213980,51.228254,6.8026942,3,,,POINT (6.8026942 51.228254),,False
8099,2035300259,51.235192,6.8157507,3,,,POINT (6.8157507 51.235192),,False
219,33174795,51.21533,6.7542552,3,,,POINT (6.7542552 51.21533),,False
3623,574654194,51.217023,6.8009533,1,,,POINT (6.8009533 51.217023),,False
6979,1599931275,51.2441079,6.8155973,1,,,POINT (6.8155973 51.2441079),,False
10335,3228843063,51.2007635,6.8060595,1,,,POINT (6.8060595 51.2007635),,False
16349,8946488479,51.2484886,6.7899611,1,,,POINT (6.7899611 51.2484886),,False
7836,1916419011,51.2433826,6.8192711,1,,,POINT (6.8192711 51.2433826),,False
9263,2455668483,51.245321,6.7388561,1,,,POINT (6.7388561 51.245321),,False
14428,6662831367,51.2388168,6.792227,1,,,POINT (6.792227 51.2388168),,False
722,249865375,51.2257351,6.8074373,3,,,POINT (6.8074373 51.2257351),,False
10343,3228843323,51.2012946,6.8056163,1,,,POINT (6.8056163 51.2012946),,False
4185,788677721,51.2252054,6.7817212,3,,,POINT (6.7817212 51.2252054),,False
4669,1177498788,51.2264082,6.7613309,4,,,POINT (6.7613309 51.2264082),,False
4717,1216558921,51.2355362,6.7844452,4,,,POINT (6.7844452 51.2355362),,False
2420,322241290,51.201817,6.8008411,4,,,POINT (6.8008411 51.201817),,False
2436,322241359,51.2023208,6.7992872,3,,,POINT (6.7992872 51.2023208),,False
2065,282022799,51.2066613,6.8146377,3,,,POINT (6.8146377 51.2066613),,False
1633,267767910,51.1984326,6.8039302,3,,,POINT (6.8039302 51.1984326),,False
15141,7683910539,51.2134886,6.7499741,3,,,POINT (6.7499741 51.2134886),,False
16293,8839771864,51.2461102,6.7751513,1,,,POINT (6.7751513 51.2461102),,False
1112,253874243,51.2152926,6.7607489,4,,,POINT (6.7607489 51.2152926),,False
1944,277823711,51.2352199,6.7745802,3,,,POINT (6.7745802 51.2352199),,False
16334,8880615687,51.2205683,6.8038421,3,,,POINT (6.8038421 51.2205683),,False
14594,7035223926,51.243709,6.8188037,3,,,POINT (6.8188037 51.243709),,False
14780,7156935063,51.2314972,6.7727071,3,,,POINT (6.7727071 51.2314972),,False
1139,253877435,51.2158993,6.7616721,3,,,POINT (6.7616721 51.2158993),,False
6205,1562357089,51.2320319,6.7738079,3,,,POINT (6.7738079 51.2320319),,False
8441,2199695092,51.2488109,6.8189827,3,,,POINT (6.8189827 51.2488109),,False
11902,3786707088,51.2246263,6.8104957,1,,,POINT (6.8104957 51.2246263),,False
14365,6501462483,51.219237,6.752135,3,,,POINT (6.752135 51.219237),,False
7853,1937462564,51.237218,6.7334663,3,,,POINT (6.7334663 51.237218),,False
4431,938653053,51.202333,6.8003321,3,,,POINT (6.8003321 51.202333),,False
3900,665374901,51.214714,6.8024653,3,,,POINT (6.8024653 51.214714),,False
10442,3241323216,51.2017767,6.7961683,3,,,POINT (6.7961683 51.2017767),,False
7119,1602560414,51.2477244,6.8087693,1,,,POINT (6.8087693 51.2477244),,False
3673,582986338,51.2245163,6.7723876,3,,,POINT (6.7723876 51.2245163),,False
14323,6441358417,51.2301973,6.7994126,3,,,POINT (6.7994126 51.2301973),,False
3,21556382,51.2218878,6.7914518,4,,,POINT (6.7914518 51.2218878),,False
16396,9000813108,51.2260591,6.7929728,1,,,POINT (6.7929728 51.2260591),,False
11632,3581807004,51.2251486,6.8115267,3,crossing,,POINT (6.8115267 51.2251486),,False
14803,7184343617,51.2512454,6.7985968,3,,,POINT (6.7985968 51.2512454),,False
1467,258359701,51.227037,6.7785753,3,,,POINT (6.7785753 51.227037),,False
14212,6169370303,51.2191368,6.8154706,1,,,POINT (6.8154706 51.2191368),,False
12218,4108440913,51.2127462,6.7613976,1,,,POINT (6.7613976 51.2127462),,False
5999,1558634204,51.2384098,6.7421743,3,,,POINT (6.7421743 51.2384098),,False
14738,7124035504,51.2104945,6.789422,1,,,POINT (6.789422 51.2104945),,False
12824,4559226744,51.2435451,6.7422704,3,,,POINT (6.7422704 51.2435451),,False
13238,5125450148,51.2247429,6.7828667,1,,,POINT (6.7828667 51.2247429),,False
13748,5521162526,51.2431867,6.7825162,3,,,POINT (6.7825162 51.2431867),,False
1688,268139450,51.2038139,6.8080543,3,,,POINT (6.8080543 51.2038139),,False
1525,262686323,51.2060341,6.769066,3,,,POINT (6.769066 51.2060341),,False
11238,3447339238,51.2178324,6.7610038,3,,,POINT (6.7610038 51.2178324),,False
14560,7001366592,51.2135881,6.7357957,1,,,POINT (6.7357957 51.2135881),,False
3526,571532187,51.2120572,6.7912402,1,,,POINT (6.7912402 51.2120572),,False
4844,1254415743,51.229102,6.7936503,3,,,POINT (6.7936503 51.229102),,False
2020,279380186,51.2084341,6.7575123,3,,,POINT (6.7575123 51.2084341),,False
11883,3781380392,51.2228917,6.8105864,4,,,POINT (6.8105864 51.2228917),,False
10275,3228841944,51.1991292,6.8105061,1,,,POINT (6.8105061 51.1991292),,False
10031,3187546751,51.216545,6.8029996,3,,,POINT (6.8029996 51.216545),,False
567,241783007,51.2149404,6.7908457,3,,,POINT (6.7908457 51.2149404),,False
702,247920928,51.2184617,6.7344028,3,,,POINT (6.7344028 51.2184617),,False
11286,3463948216,51.2183841,6.816313,3,,,POINT (6.816313 51.2183841),,False
6199,1562349047,51.2230129,6.777249,3,crossing,,POINT (6.777249 51.2230129),,False
14745,7124737620,51.2157825,6.8120201,3,,,POINT (6.8120201 51.2157825),,False
10524,3242615429,51.2502367,6.7649909,4,crossing,,POINT (6.7649909 51.2502367),,False
8097,2028030713,51.2260563,6.8180643,3,,,POINT (6.8180643 51.2260563),,False
11920,3789798593,51.2381239,6.8028976,3,crossing,,POINT (6.8028976 51.2381239),,False
10997,3409730720,51.250359,6.7890496,3,,,POINT (6.7890496 51.250359),,False
4654,1176008344,51.2365494,6.7623178,4,,,POINT (6.7623178 51.2365494),,False
15948,8097435662,51.222642,6.7868236,3,,,POINT (6.7868236 51.222642),,False
4887,1271516908,51.2303836,6.7933367,3,,,POINT (6.7933367 51.2303836),,False
3367,534763605,51.2437783,6.7364298,1,,,POINT (6.7364298 51.2437783),,False
9241,2450757187,51.2113869,6.7498896,1,,,POINT (6.7498896 51.2113869),,False
11134,3424085391,51.2072337,6.7796699,1,,,POINT (6.7796699 51.2072337),,False
7419,1645459585,51.2331542,6.7805891,3,,,POINT (6.7805891 51.2331542),,False
2732,363858811,51.2111799,6.7893649,3,,,POINT (6.7893649 51.2111799),,False
10301,3228842442,51.1998411,6.8094604,3,,,POINT (6.8094604 51.1998411),,False
15637,7805192151,51.1992387,6.7540024,3,,,POINT (6.7540024 51.1992387),,False
10521,3242605999,51.2468174,6.7678447,4,traffic_signals,,POINT (6.7678447 51.2468174),,False
6418,1572068599,51.2364861,6.7556404,3,,,POINT (6.7556404 51.2364861),,False
8110,2040673594,51.2419608,6.7897985,1,,,POINT (6.7897985 51.2419608),,False
12834,4559226783,51.2373716,6.7446432,1,,,POINT (6.7446432 51.2373716),,False
14929,7600102204,51.2231826,6.8085575,3,,,POINT (6.8085575 51.2231826),,False
8502,2218009951,51.2050682,6.8173554,3,,,POINT (6.8173554 51.2050682),,False
5421,1508691485,51.2313914,6.7538436,4,crossing,,POINT (6.7538436 51.2313914),,False
14280,6325088877,51.2348144,6.8185769,3,,,POINT (6.8185769 51.2348144),,False
14608,7039506136,51.2041863,6.7815778,3,,,POINT (6.7815778 51.2041863),,False
15574,7773277702,51.237124,6.7918073,3,crossing,,POINT (6.7918073 51.237124),,False
6339,1569014841,51.2083093,6.7638836,3,,,POINT (6.7638836 51.2083093),,False
14085,5959799617,51.2282438,6.7903975,3,,,POINT (6.7903975 51.2282438),,False
4605,1141621892,51.2104375,6.8088102,3,,,POINT (6.8088102 51.2104375),,False
13895,5614002374,51.2151613,6.8064984,1,,,POINT (6.8064984 51.2151613),,False
5012,1345647195,51.2026602,6.8181036,4,,,POINT (6.8181036 51.2026602),,False
688,246802595,51.2201252,6.7714558,3,,,POINT (6.7714558 51.2201252),,False
10559,3247368718,51.2117019,6.7495725,3,,,POINT (6.7495725 51.2117019),,False
14113,5978786705,51.2360684,6.800545,3,,,POINT (6.800545 51.2360684),,False
11022,3414065783,51.2355876,6.7858727,3,,,POINT (6.7858727 51.2355876),,False
11139,3424087087,51.2079645,6.7793046,3,,,POINT (6.7793046 51.2079645),,False
14269,6255582916,51.213651,6.7765406,1,,,POINT (6.7765406 51.213651),,False
15900,8078232927,51.2192645,6.8029516,3,elevator,,POINT (6.8029516 51.2192645),,False
5467,1510995004,51.2288904,6.7557539,3,,,POINT (6.7557539 51.2288904),,False
1217,253907263,51.2126261,6.7600783,3,,,POINT (6.7600783 51.2126261),,False
12353,4211498697,51.2059572,6.7905408,1,,,POINT (6.7905408 51.2059572),,False
7623,1742867417,51.2189742,6.7805761,3,,,POINT (6.7805761 51.2189742),,False
8698,2296260871,51.2019896,6.8080662,3,,,POINT (6.8080662 51.2019896),,False
9670,2940489248,51.2169373,6.7695756,4,,,POINT (6.7695756 51.2169373),,False
5069,1345674056,51.2045787,6.8148963,1,,,POINT (6.8148963 51.2045787),,False
248,34919004,51.2520656,6.7562947,3,,,POINT (6.7562947 51.2520656),,False
5168,1372596648,51.2090655,6.8030267,3,,,POINT (6.8030267 51.2090655),,False
1278,253969824,51.2483381,6.7766495,3,,,POINT (6.7766495 51.2483381),,False
8297,2095490082,51.2178489,6.7479614,3,,,POINT (6.7479614 51.2178489),,False
1928,277803393,51.2028026,6.7790634,4,,,POINT (6.7790634 51.2028026),,False
3996,670756156,51.2180152,6.8159003,4,,,POINT (6.8159003 51.2180152),,False
15607,7776602853,51.2180683,6.7785955,3,,,POINT (6.7785955 51.2180683),,False
3023,470409408,51.2380793,6.7836007,3,,,POINT (6.7836007 51.2380793),,False
8280,2090777062,51.2236817,6.7730731,1,,,POINT (6.7730731 51.2236817),,False
6301,1565843598,51.2038971,6.7839797,3,,,POINT (6.7839797 51.2038971),,False
9365,2497051099,51.2496169,6.7752782,3,traffic_signals,,POINT (6.7752782 51.2496169),,False
7181,1608208709,51.2304379,6.7836716,3,traffic_signals,,POINT (6.7836716 51.2304379),,False
15635,7805192147,51.198599,6.7546861,1,,,POINT (6.7546861 51.198599),,False
12231,4111166989,51.2176853,6.7572195,1,,,POINT (6.7572195 51.2176853),,False
1383,257530835,51.2000864,6.7911983,5,mini_roundabout,,POINT (6.7911983 51.2000864),,False
6424,1572378120,51.228613,6.7835624,3,,,POINT (6.7835624 51.228613),,False
8890,2371730932,51.2203497,6.7942346,3,,,POINT (6.7942346 51.2203497),,False
1233,253908868,51.2335113,6.7727886,3,,,POINT (6.7727886 51.2335113),,False
6932,1598353509,51.2487742,6.8018244,4,crossing,,POINT (6.8018244 51.2487742),,False
5481,1511310612,51.2269624,6.7595273,4,,,POINT (6.7595273 51.2269624),,False
5000,1345647153,51.2039213,6.8182114,1,,,POINT (6.8182114 51.2039213),,False
4569,1051103318,51.2513313,6.8061824,3,,,POINT (6.8061824 51.2513313),,False
7881,1968692278,51.2382513,6.7449305,1,,,POINT (6.7449305 51.2382513),,False
2802,385145971,51.2129125,6.7469809,3,,,POINT (6.7469809 51.2129125),,False
